content,label,category
酒后驾驶玛莎拉蒂的女司机，据说有了间歇性的神经病。这个事儿，告诉我们2个事实，1，玛莎拉蒂比宝马好，2，开豪车出重大事故的司机，都疑似精神病。问题来了，大盘我也疑似有间歇性的精神病，怎么治呢？,1,社会生活
【林森浩已被执行死刑】复旦投毒案凶手林森浩被执行死刑。2013年4月，复旦大学研究生林森浩在饮水机内投毒，致室友黄洋中毒身亡。（新华社）http://t.cn/R4zOtH5,0,社会生活
网上看到一段防爆警察在抗拆村民家房门口开数十枪的视频，说实话，把我吓坏了！这哪是警察？分明就是敌人！这哪是拆迁？分明就是杀人！如果我们的军警都只会拿着枪对着我们，那这里还是我们的家吗？我们凭什么还要纳税去养一群敌人？,1,社会生活
【司机乱开远光灯被交警罚看灯一分钟】在长沙金星路，一名司机由于在城区道路乱开远光灯，被交警拦下罚其站在车前看灯一分钟。交警部门提醒，远光灯因为光线太强，直视过来会给对面驾驶员造成3秒的视线盲区，极易发生交通事故，为了自己和他人的安全，请正确使用远光灯。http://t.cn/R4Zioez,0,社会生活
高贵悠悠#杭州警方通报女子失踪案#最新消息出来了，凶手的手段简直太残忍了！毫无人性，一点做人的底线都没有！一定要严惩，据说是因为这个男的其自身性格存在缺陷，多次向妻子借钱炒股被拒和回迁房装修意见存在分歧等原因，遂产生不满，于7月5日凌晨在家中，趁妻子熟睡之际，以枕头蒙头的方式将其杀害并分尸，后将大部分身体组织用绞肉机搅碎（该男子反侦察能力较强，绞肉机还是用现金买的），然后通过抽水马桶冲入化粪池。大块来不及搅碎的身体组织和部分骨骼被他带到室外后分散抛弃（因为杭州目前垃圾清运是一天一次，所有流动性很大查找难度也较高，警方目前仍正在查找中）。而据说分尸地点并不是在他家中，而是隔壁一间日常无人居住的空房内（这也能解释为什么小女儿一开始没有发现），因为这个男的工作的关系（在小区物业工作，不知道怎么搞到了这个房子的钥匙）。而这个案件的突破口据说就是这间空房的主人发现自己家在无人居住的情况下一天内水表跑了一吨，然后去检查才发现屋子里有人进来过随后报警，警察在厕所内发现了端倪并在马桶背后的地砖上检测到了血液反应，最后在抽干化粪池后找到了死者部分相关人体组织！太多的生不见人其实最后都不过是死不见尸。想想那些所谓至今未破的失踪人口无头公案背后，应该还掩盖着很多同样的冤魂吧。希望这些冤魂也有沉冤得雪的一天！#杭州女子失踪案后续##警方通报#,1,社会生活
"美国人RichardSears,网名汉字叔叔,花费全部积蓄和20年时间,从事一分钱也赚不到的汉字系统性研究,创办字源网站http://t.cn/hGKWlM他为汉字付出一切,目前贫困潦倒,加上签证到期,面临被迫离开中国的困境.他在天津,希望能找个英语教师或翻译的工作,从而能继续在中国生活和研究汉字.请大家帮忙推荐和转发!",1,社会生活
这是一位94岁的老奶奶，老伴死了，两个儿子在外打工，每天捡垃圾捡到凌晨两点，不足五点又要去捡，每天只赚5、6块，生病了也不去医院。每转一次腾讯公益就会给她一毛钱，不勉强，有良心的人自然会转。帮帮这位可怜的老人吧，若觉得脏了你的微博可以不转！,1,社会生活
真切感受到春天的一个瞬间是看到柳絮飘落，想起来他有鼻炎，希望他住的城市没有柳树，要健康啊。,0,社会生活
11月30日，湖北孝感网曝志愿者队伍摆拍做清洁，没想到下一秒就把垃圾扔到河里面😓#沙雕表情包##双击666#鱼乐gg的微博视频,1,社会生活
原来大黄鸭子是国人弄死的，火了：香港方面称，充气大黄鸭在港不幸爆掉，乃大陆沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，昨晚大黄鸭倒下后经导游指认港警已将其收监,1,社会生活
#本报#【寻找初恋的越洋来信】广州一中49届校友叶铭业上月在美寄信回校寻初恋：50届李淑琚。两人当年互定白首之约，惜造化弄人，他因战火被迫远走，她在信中说：我会等你。后叶老多次回穗寻找未获。他说，但求有生之年能再见她一面。现寻人仍无果，如有信息可私信本报！为了这份牵挂，扩散！[话筒],0,社会生活
【派出所长逼迫女孩吸毒后进行轮奸】盘锦市油田派出所长二哥，伙同地痞敲诈钱财不成逼迫24岁的李洪娜吸毒，并实施轮奸。李洪娜去振兴派出所报案警察袁庆不予理睬，警号为902008的威胁说：告什么告？你们能告倒谁啊！想找死啊？女子父亲气得吐血而死。电话15242778071@紫金梧桐http://t.cn/zWlRweO,1,社会生活
如果您有不要的二手宝宝衣服，希望您可以捐赠给广州弃婴岛，那里两个月内接收了两百多名弃婴，人手不足，资源短缺，希望您能出转发的力量，救助这些无家可归的婴儿，他们不能收取邮寄捐赠，捐贈物品只能自己送過去。地址：天河区龙洞龙湖路233号。好人一生平安！转发一下，支持公益,1,社会生活
【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒](转),1,社会生活
【一次签证多年有效多个国家“说走就走”】今天开始，自由行赴韩游客所有新办理的多次往返签证有效期一律延长至五年。从去年11月，美国对中国游客签证有效期延长到10年起，加拿大、日本、韩国、澳大利亚等国都将中国游客签证有效期延长为3到10年不等。http://t.cn/RAOj4sm,0,社会生活
【云海之上的冰雪奇缘[xkl转圈]】弱冷空气吹散雾霾，降温后天气放晴。近日，位于山西南部的太行山脉出现云海景观，山间云雾升腾，山巅被雾凇尽染，俨然来到梦幻中的冰雪王国。截图，美景要点赞！↓↓↓（央视记者肖冉图自张青龙）,0,社会生活
#美国暴乱##美国##美国🇺🇸，你让我越看越懵！这什么操作，看看美国执法的神操作！美国警察：让你们挡着我，都给我滚。。。。。RobotW2019cn的微博视频,1,社会生活
河北唐山：#滦南女孩打人视频#———————————————————————事发河北唐山，黑衣女一共打了女孩50个耳光，其中拿鞋底打了28个，周边还夹杂着其他人的笑声。女孩被打的原因只是因为黑衣女在楼下叫她没回应。。。[怒][怒][怒]警方称——视频中，打人女孩田某（19岁，滦南县胡各庄镇人），被打女孩吴某（15岁，滦南县锛城镇人）。4月21日晚，两名当事人在锛城镇一烧烤店内用餐时，酒后引发打人事件。http://t.cn/A6wmewjr———————————————————————,0,社会生活
把各方面碎片信息串联起来，大概经过应该是这样啦。新京报副总编辑田延辉，带女儿练摊儿，第一天被治安管理者驱散后，回家联系媒体朋友，策划了整个事件，有人拍照，有人拍视频，有人发消息。他自己和女儿则负责对治安管理者辱骂、挑衅。求证。,1,社会生活
请大家协助缉拿通缉犯！快转！,1,社会生活
这就是厨房，你看不是有个门能出去的嘛，出去那里打开的那个窗户就是卫生间的窗户，专业人士报大腿求设计！@halou旧家,0,社会生活
【应对霾来袭，北京采取单双号限行】北京今天7时至12月22日24时启动红色预警措施，全市范围内机动车单双号限行（单日限双号，双日限单号），公务用车在此基础上停驶30%，公交计划增加运营车次，优先调配清洁能源公交车。建议中小学幼儿园停课、企事业单位可实行弹性工作制。,0,社会生活
《转发》11.19霸州狗贩子贩卖退役警犬跟狗贩子僵持两天终于在今天下午协调可以卸车现场焊电网，喂水，打针，治病，救援的一线团队济南的爱狗志愿者太棒了北京太棒了，还有西安的全国各地赶来，我们天津小队也赶去了，夜深了我们已经回来了，在一线的志愿者你们太辛苦了，像你们致敬！现在狗狗领养问题...展开全文c,0,社会生活
近日，在网上一组南京发生的车祸后的惨状和交警像扔牲畜一样将受害者尸体扔上车的照片在网上疯传，帖子中还写道，肇事车主江苏省检察院培训中心干部王云岗事后称“不就是赔钱吗？在南京没有我办不到的事儿”。看了此帖子的读者无不叹惨不忍睹，对交警执法的方式以及官员没...O网页链接,1,社会生活
【境外疫情太严重，男子潜逃22年回国落网】12月11日，山东出入境边防检查总站济南边检站在办理仁川——济南的韩国德威航空TW605航班入境手续时，查获潜逃22年的网上在逃人员崔某。据悉，崔某1998年因涉嫌强奸被黑龙江警方立案追逃，近日因境外疫情严重，心存侥幸试图回国，没想到落地即落网。,0,社会生活
【女子接骗子电话遭戏弄被教唆往ATM机灌可乐】近日，深圳一家银行内，一中年妇女提着大瓶可乐往银行的ATM机里猛灌。这是咋回事？原来，她接到骗钱电话，她说没钱，对方就让她把可乐灌进ATM机，“这样钱就能自动吐出来”。这位女士还真信了，拿着大可乐到处找ATM倒……南方都市报http://t.cn/zjVKz9g,1,社会生活
🇨🇳中国孩子被狗咬了King重庆妹King的微博视频,1,社会生活
【父母抛弃瘫痪儿保姆留守“危房”照顾37年】37年前，福建晋江，庄茉莉受雇到一户从香港回来的夫妇家中当保姆，照顾“大头”。之后这对夫妇便狠心地丢下刚满月孩子，返回香港再无消息。当时庄茉莉家中已有四个孩子，日子也不好过，一咬牙，便带“大头”回家照顾，一晃便是37年[赞]。via.新闻晨报,0,社会生活
香港警方宣布，全球最大充气大黄鸭遭到大陆沈阳旅行团胡某投掷30多个烟头后爆炸漏气。胡某一边投掷烟头并向边上的游客声称“不信弄不死你”。大黄鸭倒下后经过导游指认胡某被警方收监。,1,社会生活
如果是真事，给这位国航空姐点赞,1,社会生活
【杭州1土豪花120万买3万斤大闸蟹运到钱塘江放生】近日，传言有神秘萧山男子，到市场购买大闸蟹，每次都买上万斤，当面现金结清，然后装车运走，倒入钱塘江放生。来采购的时间也有讲究，得是适合放生的日子，隔两三天就会采购一次。记者求证确有此事，3万斤大闸蟹用于放生。http://t.cn/RUmw0KO,0,社会生活
暴力学生团#人肉搜索#找到他们抓起来@广州公安@全国打黑办@央视新闻@最高人民法院@最高人民检察院还男孩公道#神转评#秒拍视频.,0,社会生活
